"sample","latitude","longitude","date","site","location","successful.count","campaignid","direction","broad.ascidians","broad.bryozoa","broad.consolidated","broad.hydroids","broad.invertebrate.complex","broad.macroalgae","broad.octocoral.black","broad.seagrasses","broad.sponges","broad.stony.corals","broad.unconsolidated","broad.total.points.annotated"
"npz9.47",-27.1397,113.1916,20210514,"npz9.47","Abrolhos","Y","2021-05_Abrolhos_BOSS","S",0,0,7,0,2,0,1,0,10,0,0,20
"npz9.47",-27.1397,113.1916,20210514,"npz9.47","Abrolhos","Y","2021-05_Abrolhos_BOSS","W",0,0,0,0,6,0,11,0,1,0,0,18
"npz9.49",-27.1297,113.1883,20210514,"npz9.49","Abrolhos","Y","2021-05_Abrolhos_BOSS","E",0,0,4,1,3,0,0,0,1,0,10,19
"npz9.49",-27.1297,113.1883,20210514,"npz9.49","Abrolhos","Y","2021-05_Abrolhos_BOSS","N",0,0,5,0,1,0,0,0,7,0,7,20
"npz9.49",-27.1297,113.1883,20210514,"npz9.49","Abrolhos","Y","2021-05_Abrolhos_BOSS","S",0,0,3,0,2,0,0,0,0,0,15,20
"npz9.49",-27.1297,113.1883,20210514,"npz9.49","Abrolhos","Y","2021-05_Abrolhos_BOSS","W",0,0,6,0,1,0,0,0,3,0,10,20
"npz9.45",-27.1341,113.1821,20210514,"npz9.45","Abrolhos","Y","2021-05_Abrolhos_BOSS","E",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.45",-27.1341,113.1821,20210514,"npz9.45","Abrolhos","Y","2021-05_Abrolhos_BOSS","N",0,1,4,1,0,0,0,0,5,0,9,20
"npz9.45",-27.1341,113.1821,20210514,"npz9.45","Abrolhos","Y","2021-05_Abrolhos_BOSS","S",0,0,0,1,0,0,0,0,0,0,19,20
"npz9.45",-27.1341,113.1821,20210514,"npz9.45","Abrolhos","Y","2021-05_Abrolhos_BOSS","W",0,0,3,0,4,0,0,0,9,0,4,20
"npz9.43",-27.1363,113.1779,20210514,"npz9.43","Abrolhos","Y","2021-05_Abrolhos_BOSS","E",0,0,9,0,2,0,0,0,9,0,0,20
"npz9.43",-27.1363,113.1779,20210514,"npz9.43","Abrolhos","Y","2021-05_Abrolhos_BOSS","N",0,0,10,0,0,0,1,0,9,0,0,20
"npz9.43",-27.1363,113.1779,20210514,"npz9.43","Abrolhos","Y","2021-05_Abrolhos_BOSS","S",0,0,4,0,2,0,0,0,13,0,0,19
"npz9.43",-27.1363,113.1779,20210514,"npz9.43","Abrolhos","Y","2021-05_Abrolhos_BOSS","W",0,0,9,0,1,0,0,0,10,0,0,20
"npz9.5",-27.1519,113.1603,20210514,"npz9.5","Abrolhos","Y","2021-05_Abrolhos_BOSS","E",0,0,6,0,0,0,0,0,0,0,14,20
"npz9.5",-27.1519,113.1603,20210514,"npz9.5","Abrolhos","Y","2021-05_Abrolhos_BOSS","N",0,0,5,0,0,0,0,0,6,0,8,19
"npz9.5",-27.1519,113.1603,20210514,"npz9.5","Abrolhos","Y","2021-05_Abrolhos_BOSS","S",0,0,12,0,0,0,0,0,2,0,6,20
"npz9.5",-27.1519,113.1603,20210514,"npz9.5","Abrolhos","Y","2021-05_Abrolhos_BOSS","W",0,0,6,0,1,0,1,0,1,0,11,20
"npz9.14",-27.1561,113.1421,20210514,"npz9.14","Abrolhos","Y","2021-05_Abrolhos_BOSS","E",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.14",-27.1561,113.1421,20210514,"npz9.14","Abrolhos","Y","2021-05_Abrolhos_BOSS","N",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.14",-27.1561,113.1421,20210514,"npz9.14","Abrolhos","Y","2021-05_Abrolhos_BOSS","S",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.14",-27.1561,113.1421,20210514,"npz9.14","Abrolhos","Y","2021-05_Abrolhos_BOSS","W",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.7",-27.1463,113.136,20210514,"npz9.7","Abrolhos","Y","2021-05_Abrolhos_BOSS","E",0,0,1,0,0,0,0,0,0,0,19,20
"npz9.7",-27.1463,113.136,20210514,"npz9.7","Abrolhos","Y","2021-05_Abrolhos_BOSS","N",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.7",-27.1463,113.136,20210514,"npz9.7","Abrolhos","Y","2021-05_Abrolhos_BOSS","S",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.7",-27.1463,113.136,20210514,"npz9.7","Abrolhos","Y","2021-05_Abrolhos_BOSS","W",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.16",-27.134,113.1278,20210514,"npz9.16","Abrolhos","Y","2021-05_Abrolhos_BOSS","E",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.16",-27.134,113.1278,20210514,"npz9.16","Abrolhos","Y","2021-05_Abrolhos_BOSS","N",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.16",-27.134,113.1278,20210514,"npz9.16","Abrolhos","Y","2021-05_Abrolhos_BOSS","S",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.16",-27.134,113.1278,20210514,"npz9.16","Abrolhos","Y","2021-05_Abrolhos_BOSS","W",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.8",-27.1354,113.1204,20210514,"npz9.8","Abrolhos","Y","2021-05_Abrolhos_BOSS","E",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.8",-27.1354,113.1204,20210514,"npz9.8","Abrolhos","Y","2021-05_Abrolhos_BOSS","N",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.8",-27.1354,113.1204,20210514,"npz9.8","Abrolhos","Y","2021-05_Abrolhos_BOSS","S",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.8",-27.1354,113.1204,20210514,"npz9.8","Abrolhos","Y","2021-05_Abrolhos_BOSS","W",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.26",-27.1256,113.122,20210514,"npz9.26","Abrolhos","Y","2021-05_Abrolhos_BOSS","E",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.26",-27.1256,113.122,20210514,"npz9.26","Abrolhos","Y","2021-05_Abrolhos_BOSS","N",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.26",-27.1256,113.122,20210514,"npz9.26","Abrolhos","Y","2021-05_Abrolhos_BOSS","S",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.26",-27.1256,113.122,20210514,"npz9.26","Abrolhos","Y","2021-05_Abrolhos_BOSS","W",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.27",-27.1253,113.1335,20210514,"npz9.27","Abrolhos","Y","2021-05_Abrolhos_BOSS","E",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.27",-27.1253,113.1335,20210514,"npz9.27","Abrolhos","Y","2021-05_Abrolhos_BOSS","N",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.27",-27.1253,113.1335,20210514,"npz9.27","Abrolhos","Y","2021-05_Abrolhos_BOSS","S",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.27",-27.1253,113.1335,20210514,"npz9.27","Abrolhos","Y","2021-05_Abrolhos_BOSS","W",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.13",-27.1268,113.1497,20210514,"npz9.13","Abrolhos","Y","2021-05_Abrolhos_BOSS","E",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.13",-27.1268,113.1497,20210514,"npz9.13","Abrolhos","Y","2021-05_Abrolhos_BOSS","N",0,0,0,0,0,0,0,0,0,0,19,19
"npz9.13",-27.1268,113.1497,20210514,"npz9.13","Abrolhos","Y","2021-05_Abrolhos_BOSS","S",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.13",-27.1268,113.1497,20210514,"npz9.13","Abrolhos","Y","2021-05_Abrolhos_BOSS","W",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.41",-27.1233,113.1699,20210514,"npz9.41","Abrolhos","Y","2021-05_Abrolhos_BOSS","E",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.41",-27.1233,113.1699,20210514,"npz9.41","Abrolhos","Y","2021-05_Abrolhos_BOSS","N",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.41",-27.1233,113.1699,20210514,"npz9.41","Abrolhos","Y","2021-05_Abrolhos_BOSS","S",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.41",-27.1233,113.1699,20210514,"npz9.41","Abrolhos","Y","2021-05_Abrolhos_BOSS","W",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.44",-27.1188,113.1729,20210514,"npz9.44","Abrolhos","Y","2021-05_Abrolhos_BOSS","E",0,0,8,0,2,0,0,0,1,0,9,20
"npz9.44",-27.1188,113.1729,20210514,"npz9.44","Abrolhos","Y","2021-05_Abrolhos_BOSS","N",0,0,7,0,0,0,0,0,5,0,7,19
"npz9.44",-27.1188,113.1729,20210514,"npz9.44","Abrolhos","Y","2021-05_Abrolhos_BOSS","S",0,0,16,0,1,0,0,0,1,0,1,19
"npz9.44",-27.1188,113.1729,20210514,"npz9.44","Abrolhos","Y","2021-05_Abrolhos_BOSS","W",0,0,11,0,1,0,0,0,0,0,8,20
"npz9.22",-27.1211,113.1862,20210514,"npz9.22","Abrolhos","Y","2021-05_Abrolhos_BOSS","E",0,0,6,0,2,0,0,0,1,0,10,19
"npz9.22",-27.1211,113.1862,20210514,"npz9.22","Abrolhos","Y","2021-05_Abrolhos_BOSS","N",0,0,6,0,3,0,0,0,1,0,10,20
"npz9.22",-27.1211,113.1862,20210514,"npz9.22","Abrolhos","Y","2021-05_Abrolhos_BOSS","S",0,0,13,0,1,0,0,0,2,0,4,20
"npz9.22",-27.1211,113.1862,20210514,"npz9.22","Abrolhos","Y","2021-05_Abrolhos_BOSS","W",0,0,9,0,3,0,0,0,0,0,7,19
"npz9.6",-27.1197,113.1905,20210514,"npz9.6","Abrolhos","Y","2021-05_Abrolhos_BOSS","E",0,0,0,0,4,0,1,0,0,0,15,20
"npz9.6",-27.1197,113.1905,20210514,"npz9.6","Abrolhos","Y","2021-05_Abrolhos_BOSS","N",0,0,3,0,2,0,0,0,5,0,8,18
"npz9.6",-27.1197,113.1905,20210514,"npz9.6","Abrolhos","Y","2021-05_Abrolhos_BOSS","S",0,0,0,0,6,0,0,0,3,0,11,20
"npz9.6",-27.1197,113.1905,20210514,"npz9.6","Abrolhos","Y","2021-05_Abrolhos_BOSS","W",0,0,0,0,1,0,0,0,5,0,7,13
"npz9.4",-27.1088,113.172,20210514,"npz9.4","Abrolhos","Y","2021-05_Abrolhos_BOSS","E",0,0,6,0,0,0,0,0,0,0,14,20
"npz9.4",-27.1088,113.172,20210514,"npz9.4","Abrolhos","Y","2021-05_Abrolhos_BOSS","N",0,0,11,0,4,0,0,0,2,0,3,20
"npz9.4",-27.1088,113.172,20210514,"npz9.4","Abrolhos","Y","2021-05_Abrolhos_BOSS","S",0,0,1,0,1,0,0,0,2,0,16,20
"npz9.4",-27.1088,113.172,20210514,"npz9.4","Abrolhos","Y","2021-05_Abrolhos_BOSS","W",0,0,5,0,2,0,0,0,3,0,10,20
"npz9.9",-27.1023,113.1518,20210514,"npz9.9","Abrolhos","Y","2021-05_Abrolhos_BOSS","E",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.9",-27.1023,113.1518,20210514,"npz9.9","Abrolhos","Y","2021-05_Abrolhos_BOSS","N",0,0,0,0,0,0,0,0,0,0,16,16
"npz9.9",-27.1023,113.1518,20210514,"npz9.9","Abrolhos","Y","2021-05_Abrolhos_BOSS","S",0,0,0,0,1,0,0,0,0,0,19,20
"npz9.9",-27.1023,113.1518,20210514,"npz9.9","Abrolhos","Y","2021-05_Abrolhos_BOSS","W",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.42",-27.0979,113.15,20210514,"npz9.42","Abrolhos","Y","2021-05_Abrolhos_BOSS","E",0,0,0,0,3,0,0,0,0,0,17,20
"npz9.42",-27.0979,113.15,20210514,"npz9.42","Abrolhos","Y","2021-05_Abrolhos_BOSS","N",0,0,2,0,2,0,0,0,0,0,16,20
"npz9.42",-27.0979,113.15,20210514,"npz9.42","Abrolhos","Y","2021-05_Abrolhos_BOSS","S",0,0,1,0,1,0,0,0,0,0,18,20
"npz9.42",-27.0979,113.15,20210514,"npz9.42","Abrolhos","Y","2021-05_Abrolhos_BOSS","W",0,0,2,0,1,0,0,0,0,0,17,20
"npz9.17",-27.101,113.1122,20210514,"npz9.17","Abrolhos","Y","2021-05_Abrolhos_BOSS","E",0,0,6,0,7,0,0,0,7,0,0,20
"npz9.17",-27.101,113.1122,20210514,"npz9.17","Abrolhos","Y","2021-05_Abrolhos_BOSS","N",0,0,1,0,8,0,0,0,11,0,0,20
"npz9.17",-27.101,113.1122,20210514,"npz9.17","Abrolhos","Y","2021-05_Abrolhos_BOSS","S",0,0,4,0,3,0,0,0,10,0,2,19
"npz9.17",-27.101,113.1122,20210514,"npz9.17","Abrolhos","Y","2021-05_Abrolhos_BOSS","W",0,0,0,0,8,0,0,0,6,0,4,18
"npz9.25",-27.1036,113.1066,20210514,"npz9.25","Abrolhos","Y","2021-05_Abrolhos_BOSS","E",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.25",-27.1036,113.1066,20210514,"npz9.25","Abrolhos","Y","2021-05_Abrolhos_BOSS","N",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.25",-27.1036,113.1066,20210514,"npz9.25","Abrolhos","Y","2021-05_Abrolhos_BOSS","S",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.25",-27.1036,113.1066,20210514,"npz9.25","Abrolhos","Y","2021-05_Abrolhos_BOSS","W",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.1",-27.0953,113.1022,20210514,"npz9.1","Abrolhos","Y","2021-05_Abrolhos_BOSS","E",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.1",-27.0953,113.1022,20210514,"npz9.1","Abrolhos","Y","2021-05_Abrolhos_BOSS","N",0,0,0,0,0,0,0,0,0,0,19,19
"npz9.1",-27.0953,113.1022,20210514,"npz9.1","Abrolhos","Y","2021-05_Abrolhos_BOSS","S",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.1",-27.0953,113.1022,20210514,"npz9.1","Abrolhos","Y","2021-05_Abrolhos_BOSS","W",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.23",-27.098,113.0833,20210514,"npz9.23","Abrolhos","Y","2021-05_Abrolhos_BOSS","E",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.23",-27.098,113.0833,20210514,"npz9.23","Abrolhos","Y","2021-05_Abrolhos_BOSS","N",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.23",-27.098,113.0833,20210514,"npz9.23","Abrolhos","Y","2021-05_Abrolhos_BOSS","S",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.23",-27.098,113.0833,20210514,"npz9.23","Abrolhos","Y","2021-05_Abrolhos_BOSS","W",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.21",-27.1128,113.077,20210514,"npz9.21","Abrolhos","Y","2021-05_Abrolhos_BOSS","E",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.21",-27.1128,113.077,20210514,"npz9.21","Abrolhos","Y","2021-05_Abrolhos_BOSS","N",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.21",-27.1128,113.077,20210514,"npz9.21","Abrolhos","Y","2021-05_Abrolhos_BOSS","S",0,0,0,0,0,0,0,0,0,0,20,20
"npz9.21",-27.1128,113.077,20210514,"npz9.21","Abrolhos","Y","2021-05_Abrolhos_BOSS","W",0,0,0,0,0,0,0,0,0,0,20,20
"186",-33.5387,115.1588,20210302,NA,"Geographe","y","2021-03_Geographe_BOSS","E",0,0,0,0,0,9,0,3,0,0,8,20
"186",-33.5387,115.1588,20210302,NA,"Geographe","y","2021-03_Geographe_BOSS","N",0,0,0,0,0,6,0,3,0,0,10,19
"186",-33.5387,115.1588,20210302,NA,"Geographe","y","2021-03_Geographe_BOSS","S",0,0,0,0,0,2,0,6,0,0,12,20
"186",-33.5387,115.1588,20210302,NA,"Geographe","y","2021-03_Geographe_BOSS","W",0,0,0,0,0,1,0,4,0,0,15,20
"129",-33.5408,115.1741,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,0,5,0,0,14,19
"129",-33.5408,115.1741,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,0,0,0,0,21,21
"129",-33.5408,115.1741,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,0,0,0,0,20,20
"129",-33.5408,115.1741,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,0,0,0,0,20,20
"160",-33.5446,115.18,20210302,NA,"Geographe","y","2021-03_Geographe_BOSS","E",0,0,0,0,0,17,0,2,1,0,0,20
"160",-33.5446,115.18,20210302,NA,"Geographe","y","2021-03_Geographe_BOSS","N",0,0,7,0,0,13,0,0,0,0,0,20
"160",-33.5446,115.18,20210302,NA,"Geographe","y","2021-03_Geographe_BOSS","S",0,0,0,0,0,17,0,1,2,0,0,20
"160",-33.5446,115.18,20210302,NA,"Geographe","y","2021-03_Geographe_BOSS","W",0,0,0,0,0,6,0,11,2,0,0,19
"144",-33.5491,115.1656,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","E",0,0,0,0,0,1,0,0,0,0,19,20
"144",-33.5491,115.1656,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,0,0,0,0,20,20
"144",-33.5491,115.1656,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","S",0,0,0,0,0,3,0,0,0,0,17,20
"144",-33.5491,115.1656,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,0,0,0,0,20,20
"174",-33.5531,115.1821,20210302,NA,"Geographe","y","2021-03_Geographe_BOSS","E",0,0,0,0,0,1,0,1,0,0,16,18
"174",-33.5531,115.1821,20210302,NA,"Geographe","y","2021-03_Geographe_BOSS","N",0,0,0,0,0,4,0,1,0,0,15,20
"174",-33.5531,115.1821,20210302,NA,"Geographe","y","2021-03_Geographe_BOSS","S",0,0,0,0,1,2,0,1,0,0,16,20
"174",-33.5531,115.1821,20210302,NA,"Geographe","y","2021-03_Geographe_BOSS","W",0,0,0,0,0,10,0,7,0,0,3,20
"208",-33.5558,115.1775,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","E",0,0,0,0,0,1,0,0,0,0,19,20
"208",-33.5558,115.1775,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,0,0,0,0,20,20
"208",-33.5558,115.1775,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,0,0,0,0,20,20
"208",-33.5558,115.1775,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","W",0,0,0,0,0,1,0,0,0,0,19,20
"123",-33.5574,115.1548,20210302,NA,"Geographe","y","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,0,4,0,0,16,20
"123",-33.5574,115.1548,20210302,NA,"Geographe","y","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,0,0,0,0,20,20
"123",-33.5574,115.1548,20210302,NA,"Geographe","y","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,0,7,0,0,13,20
"123",-33.5574,115.1548,20210302,NA,"Geographe","y","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,0,0,0,0,19,19
"237",-33.5584,115.1561,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,0,0,0,0,20,20
"237",-33.5584,115.1561,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,0,0,0,0,20,20
"237",-33.5584,115.1561,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,0,0,0,0,20,20
"237",-33.5584,115.1561,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,0,0,0,0,20,20
"217",-33.5669,115.163,20210302,NA,"Geographe","y","2021-03_Geographe_BOSS","E",0,0,0,0,0,1,0,7,0,0,11,19
"217",-33.5669,115.163,20210302,NA,"Geographe","y","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,0,1,0,0,19,20
"217",-33.5669,115.163,20210302,NA,"Geographe","y","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,0,6,0,0,14,20
"217",-33.5669,115.163,20210302,NA,"Geographe","y","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,0,11,0,0,9,20
"101",-33.5635,115.1855,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","E",0,0,0,0,0,2,0,3,0,0,15,20
"101",-33.5635,115.1855,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","N",0,0,0,0,0,4,0,7,1,0,8,20
"101",-33.5635,115.1855,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,0,20,0,0,0,20
"101",-33.5635,115.1855,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","W",0,0,0,0,0,2,0,7,0,0,11,20
"147",-33.5748,115.1841,20210302,NA,"Geographe","y","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,0,2,0,0,18,20
"147",-33.5748,115.1841,20210302,NA,"Geographe","y","2021-03_Geographe_BOSS","N",0,0,0,0,0,2,0,7,0,0,11,20
"147",-33.5748,115.1841,20210302,NA,"Geographe","y","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,0,0,0,0,20,20
"147",-33.5748,115.1841,20210302,NA,"Geographe","y","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,0,0,0,0,20,20
"189",-33.573,115.1959,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","E",0,0,0,0,0,6,0,12,0,0,2,20
"189",-33.573,115.1959,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","N",0,0,3,0,0,6,0,7,0,0,1,17
"189",-33.573,115.1959,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","S",0,0,1,0,0,5,0,13,0,0,0,19
"189",-33.573,115.1959,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","W",0,0,0,0,0,2,0,17,1,0,0,20
"239",-33.5843,115.1935,20210302,NA,"Geographe","y","2021-03_Geographe_BOSS","E",0,0,0,0,0,2,0,15,0,0,3,20
"239",-33.5843,115.1935,20210302,NA,"Geographe","y","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,0,20,0,0,0,20
"239",-33.5843,115.1935,20210302,NA,"Geographe","y","2021-03_Geographe_BOSS","S",0,0,0,0,0,1,0,12,0,0,6,19
"239",-33.5843,115.1935,20210302,NA,"Geographe","y","2021-03_Geographe_BOSS","W",0,0,0,0,0,1,0,19,0,0,0,20
"85",-33.5787,115.2004,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","E",0,0,0,0,0,3,0,15,0,0,2,20
"85",-33.5787,115.2004,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","N",0,0,0,0,0,1,0,19,0,0,0,20
"85",-33.5787,115.2004,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","S",0,0,0,0,0,2,0,11,0,0,7,20
"85",-33.5787,115.2004,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","W",0,0,0,0,0,3,0,8,0,0,6,17
"63",-33.582,115.2022,20210302,NA,"Geographe","y","2021-03_Geographe_BOSS","E",0,0,0,0,0,4,0,14,0,0,0,18
"63",-33.582,115.2022,20210302,NA,"Geographe","y","2021-03_Geographe_BOSS","N",0,0,0,0,0,2,0,11,0,0,7,20
"63",-33.582,115.2022,20210302,NA,"Geographe","y","2021-03_Geographe_BOSS","S",0,0,0,0,0,8,0,10,0,0,2,20
"63",-33.582,115.2022,20210302,NA,"Geographe","y","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,0,20,0,0,0,20
"66",-33.5788,115.2066,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,0,1,0,0,19,20
"66",-33.5788,115.2066,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","N",0,0,0,0,0,2,0,7,0,0,10,19
"66",-33.5788,115.2066,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,0,5,0,0,14,19
"66",-33.5788,115.2066,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,0,2,0,0,18,20
"81",-33.574,115.2101,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","E",0,0,0,0,0,1,0,10,0,0,9,20
"81",-33.574,115.2101,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","N",0,0,0,0,0,1,0,14,0,0,5,20
"81",-33.574,115.2101,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","S",0,0,0,0,0,3,0,3,0,0,14,20
"81",-33.574,115.2101,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","W",0,0,0,0,0,3,0,9,0,0,6,18
"54",-33.5772,115.2115,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","E",0,0,0,0,0,1,0,2,0,0,17,20
"54",-33.5772,115.2115,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","N",0,0,0,0,0,1,0,0,0,0,19,20
"54",-33.5772,115.2115,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","S",0,0,0,0,0,1,0,1,0,0,18,20
"54",-33.5772,115.2115,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","W",0,0,0,0,0,1,0,5,0,0,14,20
"93",-33.5837,115.2153,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,0,13,0,0,7,20
"93",-33.5837,115.2153,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,0,17,0,0,2,19
"93",-33.5837,115.2153,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,0,10,0,0,10,20
"93",-33.5837,115.2153,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","W",0,0,0,0,0,1,0,1,0,0,18,20
"74",-33.5837,115.2119,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,0,1,0,0,19,20
"74",-33.5837,115.2119,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,0,9,0,0,11,20
"74",-33.5837,115.2119,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","S",0,0,0,0,0,1,0,2,0,0,17,20
"74",-33.5837,115.2119,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","W",0,0,1,0,0,0,0,2,0,0,17,20
"51",-33.587,115.2134,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,0,9,0,0,11,20
"51",-33.587,115.2134,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","N",0,0,0,0,0,1,0,8,0,0,11,20
"51",-33.587,115.2134,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","S",0,0,0,0,0,1,0,1,0,0,18,20
"51",-33.587,115.2134,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,0,2,0,0,18,20
"83",-33.5884,115.2055,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","E",0,0,0,0,0,6,0,10,0,0,3,19
"83",-33.5884,115.2055,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","N",0,0,0,0,0,3,0,16,0,0,0,19
"83",-33.5884,115.2055,20210302,NA,"Geographe","Y","2021-03_Geographe_BOSS","S",0,0,0,0,0,4,0,14,0,0,2,20
